"ID","Player","Team","Position","RkOv","Status","Age","Opponent","FPts","FP/G","%D","ADP","Ros","+/-"
"*04qfm*","Ryan Sessegnon","TOT","D","189","W (Thu)","23","BUR Sat 7:00AM MCI Tue12:00PM","114.5","7.63","0%","1148.31","0%","-0.1%"
"*03ybi*","Marcus Rashford","MUN","F","190","BudsNBec","26","ARS Sun 8:30AM NEW Wed12:00PM","112","4.48","100%","7.81","94%","-2%"
"*04azm*","Connor Roberts","BUR","D","191","W (Thu)","28","@TOT Sat 7:00AM","112","5.33","24%","159.05","5%","0%"
"*03v6s*","Mason Holgate","SHU","D","192","W (Thu)","27","@EVE Sat 7:00AM","111.75","4.47","0%","1171.6","0%","-0.1%"
"*055sk*","Nicolas Pepe","ARS","F","193","W (Thu)","28","@MUN Sun 8:30AM","111","5.55","0%","1140.4","0%","0%"
"*03v6t*","Ben Chilwell","CHE","D","194","W (Thu)","27","@NOT Sat 9:30AM @BHA Wed11:45AM","110","15.71","100%","41.55","55%","-5.6%"
"*051ki*","Ben Godfrey","EVE","D","195","W (Thu)","26","SHU Sat 7:00AM","108.75","4.73","0%","1204.7","19%","+10.9%"
"*02lv9*","James Milner","BHA","M","196","W (Thu)","38","@NEW Sat 7:00AM CHE Wed11:45AM","105","4.38","4%","381.94","2%","-0.1%"
"*05mxc*","Timo Werner","TOT","F","197","NT 7","28","BUR Sat 7:00AM MCI Tue12:00PM","104.5","4.98","0%","-","42%","-25.6%"
"*03r9c*","C?dric Soares","ARS","D","198","W (Thu)","32","@MUN Sun 8:30AM","103","4.9","0%","1092.67","0%","0%"
"*02ln2*","Jonny Evans","MUN","D","199","W (Thu)","36","ARS Sun 8:30AM NEW Wed12:00PM","100.75","5.6","0%","1140.9","2%","+0.3%"
"*04mcg*","Ben Johnson","WHU","D","200","W (Thu)","24","LUT Sat 7:00AM","99.75","4.99","0%","-","0%","0%"
"*05746*","Emil Krafth","NEW","D","201","W (Thu)","29","BHA Sat 7:00AM @MUN Wed12:00PM","97.25","4.86","0%","-","11%","+3.8%"
"*05u99*","Nuno Tavares","NOT","D","202","W (Thu)","24","CHE Sat 9:30AM","97","4.41","0%","1104.12","1%","0%"
"*05ue3*","Albert Sambi Lokonga","LUT","M","203","W (Thu)","24","@WHU Sat 7:00AM","95","5","0%","1097.8","3%","+0.3%"
"*05n03*","Kalvin Phillips","WHU","M","204","W (Thu)","28","LUT Sat 7:00AM","93.5","4.67","1%","1124.56","3%","-0.1%"
"*04fk8*","Victor Lindelof","MUN","D","205","W (Thu)","29","ARS Sun 8:30AM NEW Wed12:00PM","91","3.25","1%","1111.52","4%","-0.1%"
"*04o82*","Curtis Jones","LIV","M","206","W (Thu)","23","@AVL Mon 12:00PM","90.5","6.03","34%","150.35","16%","-1%"
"*04ug0*","Sean Longstaff","NEW","M","207","W (Thu)","26","BHA Sat 7:00AM @MUN Wed12:00PM","86.5","3.6","1%","1130.82","32%","+0.7%"
"*02t1k*","Nathaniel Clyne","CRY","D","208","W (Thu)","33","@WOL Sat 7:00AM","82.5","5.16","0%","1118.6","2%","-0.2%"
"*02opy*","Adam Lallana","BHA","M","209","W (Thu)","35","@NEW Sat 7:00AM CHE Wed11:45AM","82","3.42","1%","1160.8","1%","0%"
"*05ybq*","Vitalii Mykolenko","EVE","D","210","W (Thu)","24","SHU Sat 7:00AM","81.75","6.29","4%","385.65","48%","-19.1%"
"*05u7f*","Ibrahima Konate","LIV","D","211","ColeFC","24","@AVL Mon 12:00PM","79.75","7.25","94%","105.15","78%","-1.8%"
"*051kg*","Max Aarons","BOU","D","212","W (Thu)","24","BRF Sat 7:00AM","77.25","2.27","0%","1147.8","2%","-0.1%"
"*02t1j*","Calum Chambers","AVL","D","213","W (Thu)","29","LIV Mon 12:00PM","76.25","5.87","0%","1143.63","0%","0%"
"*05uns*","Leon Bailey","AVL","F","214","NT 5","26","LIV Mon 12:00PM","74","4.11","43%","144.03","91%","-0.1%"
"*03mml*","Dele Alli","EVE","M","215","W (Thu)","28","SHU Sat 7:00AM","73.5","3.5","2%","395.66","1%","+0.1%"
"*05ue7*","Frank Onyeka","BRF","M","216","W (Thu)","26","@BOU Sat 7:00AM","73","3.65","0%","-","2%","-0.1%"
"*02lny*","Ashley Young","EVE","D","217","W (Thu)","38","SHU Sat 7:00AM","72.5","3.02","6%","351.52","25%","+9.1%"
"*04tcc*","Jonny","WOL","D","218","W (Thu)","30","CRY Sat 7:00AM","72","5.54","0%","1144.7","0%","0%"
"*03dx3*","Kieran Trippier","NEW","D","220","NT 5","33","BHA Sat 7:00AM @MUN Wed12:00PM","71","11.83","100%","11.57","97%","-0.6%"
"*044ej*","Johann Gudmundsson","BUR","M","219","W (Thu)","33","@TOT Sat 7:00AM","71","3.94","9%","322.84","5%","+0.1%"
"*059j3*","Brandon Williams","MUN","D","221","W (Thu)","23","ARS Sun 8:30AM NEW Wed12:00PM","69.75","2.68","0%","1114.2","0%","0%"
"*05nt6*","Eberechi Eze","CRY","M","222","NT 7","25","@WOL Sat 7:00AM","69.5","5.35","100%","27.67","100%","-0.1%"
"*04f6o*","Will Hughes","CRY","M","223","W (Thu)","29","@WOL Sat 7:00AM","65","4.06","0%","-","5%","-1.5%"
"*056iy*","Pedro Neto","WOL","F","224","W (Thu)","24","CRY Sat 7:00AM","64.5","4.96","55%","136.02","73%","+7.8%"
"*02opl*","Jack Cork","BUR","M","225","W (Thu)","34","@TOT Sat 7:00AM","63","3.15","0%","1164.26","0%","0%"
"*03hvn*","Javier Manquillo","NEW","D","226","W (Thu)","30","BHA Sat 7:00AM @MUN Wed12:00PM","63","3.32","0%","-","0%","0%"
"*05trd*","Shandon Baptiste","BRF","M","227","W (Thu)","26","@BOU Sat 7:00AM","62.5","2.84","0%","1106.66","0%","-0.1%"
"*05rb8*","Moises Caicedo","CHE","M","228","W (Thu)","22","@NOT Sat 9:30AM @BHA Wed11:45AM","61.5","7.69","91%","101.42","59%","-3.2%"
"*05trk*","Saman Ghoddos","BRF","F","229","W (Thu)","30","@BOU Sat 7:00AM","61.5","3.62","0%","-","0%","0%"
"*044nm*","Rob Holding","CRY","D","230","W (Thu)","28","@WOL Sat 7:00AM","60","4","0%","1139.15","0%","0%"
"*04tsd*","Japhet Tanganga","TOT","D","231","W (Thu)","25","BUR Sat 7:00AM MCI Tue12:00PM","60","5.45","0%","1143.86","0%","0%"
"*04t95*","Oliver Skipp","TOT","M","233","W (Thu)","23","BUR Sat 7:00AM MCI Tue12:00PM","59","3.28","1%","1113.45","1%","-0.1%"
"*03rxb*","Angelo Ogbonna","WHU","D","232","W (Thu)","35","LUT Sat 7:00AM","59","5.36","0%","1104.4","0%","0%"
"*05o2l*","Donny van de Beek","MUN","M","234","W (Thu)","27","ARS Sun 8:30AM NEW Wed12:00PM","57.5","3.83","0%","1144.94","0%","0%"
"*03yrr*","Mohamed Elneny","ARS","M","235","W (Thu)","31","@MUN Sun 8:30AM","56.5","4.04","0%","1251.6","0%","0%"
"*05ygj*","Chiquinho","WOL","F","236","W (Thu)","24","CRY Sat 7:00AM","56","7","0%","1125.7","0%","0%"
"*035mq*","Isaac Hayden","NEW","M","237","W (Thu)","29","BHA Sat 7:00AM @MUN Wed12:00PM","55.5","3.96","0%","-","0%","0%"
"*03r8t*","Matt Ritchie","NEW","D","238","W (Thu)","34","BHA Sat 7:00AM @MUN Wed12:00PM","52.25","2.9","0%","1109.21","0%","0%"
"*05nsf*","Malang Sarr","CHE","D","239","W (Thu)","25","@NOT Sat 9:30AM @BHA Wed11:45AM","50.75","6.34","0%","-","0%","0%"
"*05tr5*","Mads Roerslev","BRF","D","240","W (Thu)","24","@BOU Sat 7:00AM","47.5","2.26","0%","1105.03","11%","-1.1%"
"*03r93*","Joseph Gomez","LIV","D","242","BudsNBec","26","@AVL Mon 12:00PM","45.5","5.69","1%","1125.04","37%","-2.9%"
"*05opl*","Wesley Fofana","CHE","D","241","W (Thu)","23","@NOT Sat 9:30AM @BHA Wed11:45AM","45.5","6.5","1%","1115.34","3%","-0.1%"
"*055se*","Marvelous Nakamba","LUT","M","243","W (Thu)","30","@WHU Sat 7:00AM","44.5","2.78","6%","363.31","2%","0%"
"*02lpf*","Ross Barkley","LUT","M","244","Pain","30","@WHU Sat 7:00AM","41.5","6.92","9%","312.34","80%","+0.1%"
"*04qr4*","Kortney Hause","AVL","D","245","W (Thu)","28","LIV Mon 12:00PM","41.5","5.93","0%","1073.67","0%","0%"
"*04qos*","Issa Diop","FUL","D","246","W (Thu)","27","MCI Sat 4:30AM","41","3.15","0%","1157.7","3%","+0.1%"
"*04u40*","Kepa","CHE","G","247","W (Thu)","29","@NOT Sat 9:30AM @BHA Wed11:45AM","39.5","9.88","46%","141.55","12%","0%"
"*03pie*","Divock Origi","NOT","F","248","W (Thu)","29","CHE Sat 9:30AM","38.5","5.5","0%","-","2%","-0.1%"
"*04qr0*","Willy Boly","NOT","D","249","BenM01","33","CHE Sat 9:30AM","37.25","3.73","0%","1157.98","32%","+4.9%"
"*05247*","Tanguy Ndombele","TOT","M","250","W (Thu)","27","BUR Sat 7:00AM MCI Tue12:00PM","37","4.11","1%","1109.91","1%","0%"
"*04u6l*","Andr? Gomes","EVE","M","251","W (Thu)","30","SHU Sat 7:00AM","35","2.5","0%","1103.67","1%","0%"
"*05tr0*","Charlie Goode","BRF","D","252","W (Thu)","28","@BOU Sat 7:00AM","34.5","5.75","0%","1148.46","0%","0%"
"*04xjr*","Harvey Elliott","LIV","M","253","W (Thu)","21","@AVL Mon 12:00PM","32","5.33","14%","275.1","37%","-3%"
"*05o8k*","F?bio Silva","WOL","F","254","W (Thu)","21","CRY Sat 7:00AM","31.5","1.43","1%","1136.11","1%","0%"
"*05tr4*","Mads Bech Sorensen","BRF","D","255","W (Thu)","25","@BOU Sat 7:00AM","29","2.64","0%","1169.77","0%","0%"
"*04fyg*","Zanka","BRF","D","256","W (Thu)","34","@BOU Sat 7:00AM","28.75","3.59","0%","1211.6","4%","-0.6%"
"*058vf*","Steven Alzate","BHA","M","257","W (Thu)","25","@NEW Sat 7:00AM CHE Wed11:45AM","27.5","3.06","0%","-","0%","0%"
"*0574a*","Giovani Lo Celso","TOT","M","258","W (Thu)","28","BUR Sat 7:00AM MCI Tue12:00PM","25.5","2.83","17%","225.04","8%","0%"
"*05yg5*","Toti","WOL","D","259","W (Thu)","25","CRY Sat 7:00AM","24.5","6.12","0%","1227.2","15%","-2.5%"
"*035n1*","Bertrand Traore","AVL","M","260","W (Thu)","28","LIV Mon 12:00PM","24","2.67","0%","1164.47","0%","0%"
"*02rn6*","James Tomkins","CRY","D","261","W (Thu)","35","@WOL Sat 7:00AM","22.5","2.81","0%","-","0%","0%"
"*05re5*","Carney Chukwuemeka","CHE","M","262","W (Thu)","20","@NOT Sat 9:30AM @BHA Wed11:45AM","21.5","1.79","23%","170.44","4%","-0.1%"
"*04qor*","Bernd Leno","FUL","G","263","BenM01","32","MCI Sat 4:30AM","20.25","5.06","80%","127.21","87%","+1.9%"
"*05trt*","Andrew Omobamidele","NOT","D","264","W (Thu)","21","CHE Sat 9:30AM","19.25","3.85","0%","-","0%","0%"
"*03vlm*","Anthony Martial","MUN","F","265","W (Thu)","28","ARS Sun 8:30AM NEW Wed12:00PM","19","2.38","17%","244.49","7%","-0.1%"
"*045ob*","Caoimhin Kelleher","LIV","G","266","W (Thu)","25","@AVL Mon 12:00PM","18.25","9.12","1%","1125.32","10%","-1.3%"
"*040ah*","Tom Davies","SHU","M","267","W (Thu)","25","@EVE Sat 7:00AM","18","3","0%","-","0%","0%"
"*05l8q*","Cole Palmer","CHE","M","268","NT 5","22","@NOT Sat 9:30AM @BHA Wed11:45AM","15.5","3.88","16%","247.34","86%","0%"
"*047l2*","Jeff Hendrick","NEW","M","269","W (Thu)","32","BHA Sat 7:00AM @MUN Wed12:00PM","14","4.67","0%","1246.6","0%","0%"
"*02m1g*","Wayne Hennessey","NOT","G","270","W (Thu)","37","CHE Sat 9:30AM","13.25","6.62","0%","1171.8","0%","0%"
"*05lfs*","Zack Steffen","MCI","G","271","W (Thu)","29","@FUL Sat 4:30AM @TOT Tue12:00PM","12.5","12.5","0%","1070.7","0%","0%"
"*032f5*","Paul Dummett","NEW","D","272","W (Thu)","32","BHA Sat 7:00AM @MUN Wed12:00PM","12.25","4.08","0%","1250.6","0%","0%"
"*05uh9*","Bryan Gil","TOT","F","273","W (Thu)","23","BUR Sat 7:00AM MCI Tue12:00PM","11","1.22","0%","-","0%","0%"
"*05a6e*","Neco Williams","NOT","D","274","W (Thu)","23","CHE Sat 9:30AM","10","10","18%","228.75","13%","-1.7%"
"*052k1*","Luke Cundle","WOL","M","275","W (Thu)","22","CRY Sat 7:00AM","8.5","2.12","0%","-","0%","0%"
"*048xg*","Josh Dasilva","BRF","M","276","W (Thu)","25","@BOU Sat 7:00AM","8","0.89","1%","1143.14","0%","-0.1%"
"*05t6z*","Tim Iroegbunam","AVL","M","277","W (Thu)","20","LIV Mon 12:00PM","6.5","2.17","0%","1151.34","0%","0%"
"*04gyz*","Jairo Riedewald","CRY","M","278","W (Thu)","27","@WOL Sat 7:00AM","6.5","2.17","0%","1137.13","0%","0%"
"*04rha*","Jason Steele","BHA","G","279","W (Thu)","33","@NEW Sat 7:00AM CHE Wed11:45AM","4.25","4.25","42%","148.82","12%","-0.3%"
"*056iu*","Jean-Philippe Gbamin","EVE","M","280","W (Thu)","28","SHU Sat 7:00AM","3.5","1.17","0%","-","0%","0%"
"*05oef*","Alphonse Areola","WHU","G","281","DGPFC","31","LUT Sat 7:00AM","3.25","3.25","2%","399.56","50%","+5.1%"
"*05osa*","Robin Olsen","AVL","G","282","W (Thu)","34","LIV Mon 12:00PM","3.25","3.25","0%","1210.27","2%","+0.8%"
"*04ge8*","Reiss Nelson","ARS","F","284","W (Thu)","24","@MUN Sun 8:30AM","2","2","2%","371.38","1%","-0.1%"
"*05rjn*","Jesurun Rak-Sakyi","CRY","M","285","W (Thu)","21","@WOL Sat 7:00AM","2","1","0%","1105.6","0%","0%"
"*0435u*","Eric Bailly","MUN","D","283","W (Thu)","30","ARS Sun 8:30AM NEW Wed12:00PM","2","0.5","0%","1120","0%","0%"
"*05x9k*","Jeremy Sarmiento","BHA","F","286","W (Thu)","21","@NEW Sat 7:00AM CHE Wed11:45AM","2","0.4","0%","-","0%","0%"
"*02lof*","Ryan Fredericks","BOU","D","287","W (Thu)","31","BRF Sat 7:00AM","1.75","0.25","0%","1146.6","0%","-0.1%"
"*059iq*","Folarin Balogun","ARS","F","288","W (Thu)","22","@MUN Sun 8:30AM","1.5","0.75","6%","355.2","2%","-0.1%"
"*05uhl*","Kaide Gordon","LIV","F","289","W (Thu)","19","@AVL Mon 12:00PM","1.5","1.5","0%","-","0%","0%"
"*05vyj*","Evan Ferguson","BHA","F","292","BenM01","19","@NEW Sat 7:00AM CHE Wed11:45AM","1","1","97%","79.65","49%","-1.3%"
"*05nip*","Dane Scarlett","TOT","F","293","W (Thu)","20","BUR Sat 7:00AM MCI Tue12:00PM","1","1","0%","1128.6","0%","0%"
"*05a6j*","Chem Campbell","WOL","F","290","W (Thu)","21","CRY Sat 7:00AM","1","1","0%","-","0%","0%"
"*05uho*","CJ Egan-Riley","BUR","D","291","W (Thu)","21","@TOT Sat 7:00AM","1","1","0%","1115.27","0%","0%"
"*05uhs*","James Mcatee","SHU","M","294","W (Thu)","21","@EVE Sat 7:00AM","0.5","0.25","0%","1147.8","9%","-0.4%"
"*05r93*","Tyler Onyango","EVE","M","295","W (Thu)","21","SHU Sat 7:00AM","0.5","0.17","0%","-","0%","0%"
"*062cn*","Julian Alvarez","MCI","F","316","Pain","24","@FUL Sat 4:30AM @TOT Tue12:00PM","0","0","100%","58.03","100%","0%"
"*061vq*","Erling Haaland","MCI","F","522","BenM01","23","@FUL Sat 4:30AM @TOT Tue12:00PM","0","0","100%","1.12","100%","0%"
"*0646f*","Alexander Isak","NEW","F","566","DGPFC","24","BHA Sat 7:00AM @MUN Wed12:00PM","0","0","100%","19.86","100%","0%"
"*05n07*","Pedro Porro","TOT","D","746","DGPFC","24","BUR Sat 7:00AM MCI Tue12:00PM","0","0","100%","52.15","100%","0%"
"*061x2*","Darwin Nunez","LIV","F","692","BenM01","24","@AVL Mon 12:00PM","0","0","100%","22.9","100%","0%"
"*03fgo*","Dominic Solanke","BOU","F","806","Pain","26","BRF Sat 7:00AM","0","0","88%","107.86","99%","0%"
"*0558w*","William Saliba","ARS","D","777","Pain","23","@MUN Sun 8:30AM","0","0","99%","65.14","99%","+0.1%"
"*0647t*","Lucas Paquet?","WHU","M","826","Pain","26","LUT Sat 7:00AM","0","0","100%","51.97","99%","0%"
"*06cm1*","Nicolas Jackson","CHE","F","569","ColeFC","22","@NOT Sat 9:30AM @BHA Wed11:45AM","0","0","99%","48.97","98%","0%"
"*06cmm*","Dominik Szoboszlai","LIV","M","816","DGPFC","23","@AVL Mon 12:00PM","0","0","100%","33.73","97%","-0.4%"
"*03jly*","Andreas Pereira","FUL","M","552","NT 7","28","MCI Sat 4:30AM","0","0","98%","75.61","96%","+0.1%"
"*06dps*","Andre Onana","MUN","G","712","ColeFC","28","ARS Sun 8:30AM NEW Wed12:00PM","0","0","99%","85.44","96%","+0.8%"
"*060wh*","Alejandro Garnacho","MUN","M","497","NT 7","19","ARS Sun 8:30AM NEW Wed12:00PM","0","0","85%","112.22","96%","0%"
"*03rzp*","Antonee Robinson","FUL","D","766","NT 5","26","MCI Sat 4:30AM","0","0","83%","116.07","95%","+0.3%"
"*061ya*","Brennan Johnson","TOT","F","572","DGPFC","22","BUR Sat 7:00AM MCI Tue12:00PM","0","0","92%","98.78","92%","-1.5%"
"*0649j*","Manuel Akanji","MCI","D","311","Pain","28","@FUL Sat 4:30AM @TOT Tue12:00PM","0","0","88%","107.73","91%","+3.3%"
"*067yv*","Cody Gakpo","LIV","F","494","W (Thu)","25","@AVL Mon 12:00PM","0","0","100%","26.83","89%","+0.9%"
"*06dq8*","Moussa Diaby","AVL","F","441","ColeFC","24","LIV Mon 12:00PM","0","0","98%","49.05","89%","+0.6%"
"*0414p*","Carlton Morris","LUT","F","666","BudsNBec","28","@WHU Sat 7:00AM","0","0","85%","112.43","88%","+2.7%"
"*06ex4*","Josko Gvardiol","MCI","D","521","BudsNBec","22","@FUL Sat 4:30AM @TOT Tue12:00PM","0","0","79%","73.74","86%","+2.9%"
"*067yz*","Matheus Cunha","WOL","F","783","BudsNBec","24","CRY Sat 7:00AM","0","0","34%","147.22","86%","-0.9%"
"*06c6a*","Alfie Doughty","LUT","M","453","NT 5","24","@WHU Sat 7:00AM","0","0","48%","142.34","86%","+0.1%"
"*06exb*","Rasmus Hojlund","MUN","F","553","julian","21","ARS Sun 8:30AM NEW Wed12:00PM","0","0","74%","60.81","85%","-0.3%"
"*068a1*","Mykhailo Mudryk","CHE","M","671","W (Thu)","23","@NOT Sat 9:30AM @BHA Wed11:45AM","0","0","100%","57.73","84%","+0.4%"
"*06fup*","Jeremy Doku","MCI","F","448","ColeFC","21","@FUL Sat 4:30AM @TOT Tue12:00PM","0","0","0%","1026.6","83%","0%"
"*06fv8*","Mohammed Kudus","WHU","M","602","DGPFC","23","LUT Sat 7:00AM","0","0","0%","-","83%","0%"
"*06cmb*","Guglielmo Vicario","TOT","G","848","Pain","27","BUR Sat 7:00AM MCI Tue12:00PM","0","0","38%","144.95","76%","-9.1%"
"*0642l*","Casemiro","MUN","M","403","W (Thu)","32","ARS Sun 8:30AM NEW Wed12:00PM","0","0","99%","67.86","73%","+2.4%"
"*037mo*","Willian","FUL","F","372","Pain","35","MCI Sat 4:30AM","0","0","85%","107.73","72%","-0.5%"
"*068n8*","Noni Madueke","CHE","F","623","W (Thu)","22","@NOT Sat 9:30AM @BHA Wed11:45AM","0","0","76%","120.75","70%","+12.8%"
"*061ve*","Ryan Christie","BOU","M","413","NT 7","29","BRF Sat 7:00AM","0","0","8%","336.08","69%","-0.4%"
"*061vn*","Rodrigo Muniz","FUL","F","672","BudsNBec","23","MCI Sat 4:30AM","0","0","0%","-","68%","+0.9%"
"*068a7*","Pablo Sarabia","WOL","M","785","NT 5","31","CRY Sat 7:00AM","0","0","8%","332.13","67%","-5.7%"
"*062dt*","Jo?o Palhinha","FUL","M","614","ColeFC","28","MCI Sat 4:30AM","0","0","29%","144.89","67%","0%"
"*04spw*","James Garner","EVE","M","498","BenM01","23","SHU Sat 7:00AM","0","0","5%","381.64","66%","+0.4%"
"*0626q*","Simon Adingra","BHA","F","303","NT 5","22","@NEW Sat 7:00AM CHE Wed11:45AM","0","0","9%","315.91","63%","-1%"
"*06fg0*","Gustavo Hamer","SHU","M","526","ColeFC","26","@EVE Sat 7:00AM","0","0","0%","1152.16","62%","+4%"
"*06cm0*","Christopher Nkunku","CHE","F","688","BenM01","26","@NOT Sat 9:30AM @BHA Wed11:45AM","0","0","98%","43.76","62%","+1.3%"
"*068ym*","Enzo Fernandez","CHE","M","478","julian","23","@NOT Sat 9:30AM @BHA Wed11:45AM","0","0","99%","73.21","60%","-5.1%"
"*063zg*","Pervis Estupinan","BHA","D","472","W (Thu)","26","@NEW Sat 7:00AM CHE Wed11:45AM","0","0","100%","42.99","60%","-4.1%"
"*06clu*","Mark Flekken","BRF","G","480","W (Thu)","30","@BOU Sat 7:00AM","0","0","57%","136.7","59%","+0.2%"
"*06clz*","Malo Gusto","CHE","D","520","Pain","20","@NOT Sat 9:30AM @BHA Wed11:45AM","0","0","10%","307.01","57%","-9.7%"
"*06clt*","Justin Kluivert","BOU","M","594","W (Thu)","25","BRF Sat 7:00AM","0","0","72%","128.68","57%","-2.1%"
"*06crm*","Pau Torres","AVL","D","828","Pain","27","LIV Mon 12:00PM","0","0","93%","107.36","56%","+0.1%"
"*0649i*","Antony","MUN","F","894","W (Thu)","24","ARS Sun 8:30AM NEW Wed12:00PM","0","0","99%","64.5","54%","+10.9%"
"*04mqv*","Emerson","WHU","D","724","W (Thu)","29","LUT Sat 7:00AM","0","0","11%","293.08","53%","-0.1%"
"*063y7*","Iyenoma Destiny Udogie","TOT","D","841","W (Thu)","21","BUR Sat 7:00AM MCI Tue12:00PM","0","0","87%","111.29","52%","-3.5%"
"*062p5*","Levi Colwill","CHE","D","418","W (Thu)","21","@NOT Sat 9:30AM @BHA Wed11:45AM","0","0","82%","119.34","52%","+1.5%"
"*06ezb*","Micky van de Ven","TOT","D","896","W (Thu)","23","BUR Sat 7:00AM MCI Tue12:00PM","0","0","17%","221.35","51%","-4.4%"
"*068y0*","Antoine Semenyo","BOU","F","795","W (Thu)","24","BRF Sat 7:00AM","0","0","0%","1068.21","51%","-13%"
"*04io3*","Mario Lemina","WOL","M","607","W (Thu)","30","CRY Sat 7:00AM","0","0","0%","1183.66","49%","-1.4%"
"*0639x*","Marcus Tavernier","BOU","M","819","W (Thu)","25","BRF Sat 7:00AM","0","0","34%","147.53","49%","-1.7%"
"*06jgi*","Daniel Munoz","CRY","D","673","julian","27","@WOL Sat 7:00AM","0","0","0%","-","48%","+2.1%"
"*062ci*","Kaoru Mitoma","BHA","M","659","W (Thu)","26","@NEW Sat 7:00AM CHE Wed11:45AM","0","0","100%","19.36","48%","-0.3%"
"*05w7t*","Pape Sarr","TOT","M","786","W (Thu)","21","BUR Sat 7:00AM MCI Tue12:00PM","0","0","2%","371.62","47%","-1%"
"*043qy*","Lewis Cook","BOU","M","419","W (Thu)","27","BRF Sat 7:00AM","0","0","0%","-","47%","-1.3%"
"*063e3*","Neto","BOU","G","675","W (Thu)","34","BRF Sat 7:00AM","0","0","6%","359.35","47%","-7.2%"
"*063e7*","Marcos Senesi","BOU","D","796","NT 7","26","BRF Sat 7:00AM","0","0","3%","398.06","46%","-1%"
"*06fuw*","Djordje Petrovic","CHE","G","737","BudsNBec","24","@NOT Sat 9:30AM @BHA Wed11:45AM","0","0","0%","-","44%","+1.1%"
"*04rzl*","Taiwo Awoniyi","NOT","F","334","W (Thu)","26","CHE Sat 9:30AM","0","0","51%","137.96","44%","+0.6%"
"*061xs*","Julio Enciso","BHA","F","469","W (Thu)","20","@NEW Sat 7:00AM CHE Wed11:45AM","0","0","96%","85.2","44%","+0.8%"
"*05uhj*","Conor Bradley","LIV","D","376","W (Thu)","20","@AVL Mon 12:00PM","0","0","2%","1057.69","43%","-1%"
"*062a9*","Sven Botman","NEW","D","374","W (Thu)","24","BHA Sat 7:00AM @MUN Wed12:00PM","0","0","99%","82.67","41%","-0.5%"
"*0666p*","Kobbie Mainoo","MUN","M","624","Pain","19","ARS Sun 8:30AM NEW Wed12:00PM","0","0","1%","1143.05","41%","+0.7%"
"*03rxs*","Harry Wilson","FUL","M","869","W (Thu)","27","MCI Sat 4:30AM","0","0","90%","100.69","39%","-0.4%"
"*0687b*","Alex Moreno","AVL","D","665","W (Thu)","30","LIV Mon 12:00PM","0","0","98%","88.08","39%","-0.6%"
"*068sd*","Jakub Kiwior","ARS","D","593","W (Thu)","24","@MUN Sun 8:30AM","0","0","1%","1125.76","38%","-0.3%"
"*06ew2*","Axel Disasi","CHE","D","445","NT 7","26","@NOT Sat 9:30AM @BHA Wed11:45AM","0","0","19%","207.25","37%","-3.2%"
"*04f67*","Philip Billing","BOU","M","367","W (Thu)","27","BRF Sat 7:00AM","0","0","75%","128.35","37%","-0.7%"
"*06dmj*","Jurrien Timber","ARS","D","824","W (Thu)","22","@MUN Sun 8:30AM","0","0","97%","82.84","35%","+2.7%"
"*06c6c*","Elijah Adebayo","LUT","F","301","W (Thu)","26","@WHU Sat 7:00AM","0","0","18%","228.49","33%","+9.8%"
"*06igk*","Ben Brereton","SHU","F","377","W (Thu)","25","@EVE Sat 7:00AM","0","0","0%","-","33%","+2.7%"
"*06jgs*","Adam Wharton","CRY","M","859","W (Thu)","20","@WOL Sat 7:00AM","0","0","0%","-","32%","+3.9%"
"*03yeg*","Tosin Adarabioyo","FUL","D","299","W (Thu)","26","MCI Sat 4:30AM","0","0","2%","387.9","31%","-1.8%"
"*05uht*","Morgan Rogers","AVL","F","770","W (Thu)","21","LIV Mon 12:00PM","0","0","0%","-","30%","+12%"
"*04tzt*","Jefferson Lerma","CRY","M","610","W (Thu)","29","@WOL Sat 7:00AM","0","0","13%","288.32","30%","-0.9%"
"*05oeh*","Kenny Tete","FUL","D","822","W (Thu)","28","MCI Sat 4:30AM","0","0","97%","91.8","30%","+0.1%"
"*062pl*","Lisandro Martinez","MUN","D","631","W (Thu)","26","ARS Sun 8:30AM NEW Wed12:00PM","0","0","96%","92.84","30%","+0.2%"
"*05y9n*","Lewis Hall","NEW","D","525","W (Thu)","19","BHA Sat 7:00AM @MUN Wed12:00PM","0","0","29%","147.37","30%","+0.8%"
"*068yd*","Joao Gomes","WOL","M","507","W (Thu)","23","CRY Sat 7:00AM","0","0","2%","1119.6","29%","-6%"
"*062x7*","Rico Lewis","MCI","D","611","W (Thu)","19","@FUL Sat 4:30AM @TOT Tue12:00PM","0","0","22%","188.65","29%","-2.4%"
"*04gw6*","Arijanet Muric","BUR","G","676","W (Thu)","25","@TOT Sat 7:00AM","0","0","1%","1131.77","27%","+8.8%"
"*068lx*","Dango Ouattara","BOU","F","721","W (Thu)","22","BRF Sat 7:00AM","0","0","55%","132.7","26%","0%"
"*05oh0*","Jan-Paul van Hecke","BHA","D","895","W (Thu)","23","@NEW Sat 7:00AM CHE Wed11:45AM","0","0","1%","1145.38","25%","-3.8%"
"*067zv*","Kevin Schade","BRF","M","791","W (Thu)","22","@BOU Sat 7:00AM","0","0","41%","143.4","25%","-0.6%"
"*06cms*","Sandro Tonali","NEW","M","827","W (Thu)","23","BHA Sat 7:00AM @MUN Wed12:00PM","0","0","98%","79.58","25%","+0.1%"
