"ID","Player","Team","Position","RkOv","Status","Age","Opponent","FPts","FP/G","%D","ADP","Ros","+/-"
"*05uhm*","Lucas Bergstrom","CHE","G","441","W (Thu)","21","@NOT Sat 9:30AM @BHA Wed11:45AM","0","0","0%","1095.6","0%","0%"
"*06c6l*","Ismaila Coulibaly","SHU","M","491","W (Thu)","23","@EVE Sat 7:00AM","0","0","0%","1062.13","0%","0%"
"*03yuo*","Keinan Davis","AVL","F","503","W (Thu)","26","LIV Mon 12:00PM","0","0","0%","1084.76","0%","0%"
"*066t3*","Jamie Donley","TOT","F","517","W (Thu)","19","BUR Sat 7:00AM MCI Tue12:00PM","0","0","0%","-","0%","0%"
"*06c4h*","Hjalmar Ekdal","BUR","D","532","W (Thu)","25","@TOT Sat 7:00AM","0","0","1%","1136.48","0%","0%"
"*05t6z*","Tim Iroegbunam","AVL","M","619","W (Thu)","20","LIV Mon 12:00PM","0","0","0%","1151.34","0%","0%"
"*06do3*","James McConnell","LIV","M","681","W (Thu)","19","@AVL Mon 12:00PM","0","0","0%","1097.6","0%","0%"
"*06avl*","Michael Olakigbe","BRF","F","738","W (Thu)","20","@BOU Sat 7:00AM","0","0","0%","-","0%","0%"
"*06c66*","Fred Onyedinma","LUT","M","744","W (Thu)","27","@WHU Sat 7:00AM","0","0","0%","-","0%","+0.1%"
"*05u40*","Ellery Balcombe","BRF","G","418","W (Thu)","24","@BOU Sat 7:00AM","0","0","0%","1075.2","0%","0%"
"*06c6n*","Andre Brooks","SHU","M","458","W (Thu)","20","@EVE Sat 7:00AM","0","0","0%","-","0%","0%"
"*06ib6*","Tawanda Chirewa","WOL","M","480","W (Thu)","20","CRY Sat 7:00AM","0","0","0%","-","0%","0%"
"*02lpm*","Adam Davies","SHU","G","502","W (Thu)","31","@EVE Sat 7:00AM","0","0","0%","1090.47","0%","0%"
"*04qr4*","Kortney Hause","AVL","D","592","W (Thu)","28","LIV Mon 12:00PM","0","0","0%","1073.67","0%","0%"
"*051l4*","Rhys Norrington-Davies","SHU","D","722","W (Thu)","25","@EVE Sat 7:00AM","0","0","0%","1127.6","0%","0%"
"*04gyd*","Brandon Austin","TOT","G","415","W (Thu)","25","BUR Sat 7:00AM MCI Tue12:00PM","0","0","0%","1218.47","0%","0%"
"*02rlq*","Chris Basham","SHU","D","429","W (Thu)","35","@EVE Sat 7:00AM","0","0","0%","1144.43","0%","0%"
"*066sm*","Mason Burstow","CHE","F","465","W (Thu)","20","@NOT Sat 9:30AM @BHA Wed11:45AM","0","0","0%","1121.6","0%","0%"
"*06kwf*","Leon Chiwome","WOL","F","481","W (Thu)","18","CRY Sat 7:00AM","0","0","0%","-","0%","-0.1%"
"*04xjt*","Conor Coventry","WHU","M","492","W (Thu)","24","LUT Sat 7:00AM","0","0","0%","1047.95","0%","0%"
"*06klv*","Jayden Danns","LIV","F","501","W (Thu)","18","@AVL Mon 12:00PM","0","0","0%","-","0%","0%"
"*06fuh*","Hannes Delcroix","BUR","D","506","W (Thu)","25","@TOT Sat 7:00AM","0","0","0%","-","0%","0%"
"*06exh*","Amadou Diallo","NEW","F","510","W (Thu)","21","BHA Sat 7:00AM @MUN Wed12:00PM","0","0","0%","1148.6","0%","0%"
"*04shz*","Tyrese Francois","FUL","M","549","W (Thu)","23","MCI Sat 4:30AM","0","0","0%","1086.11","0%","0%"
"*02lyo*","Luke Freeman","LUT","M","552","W (Thu)","32","@WHU Sat 7:00AM","0","0","0%","1102.6","0%","0%"
"*05uhv*","Micah Hamilton","MCI","M","582","W (Thu)","20","@FUL Sat 4:30AM @TOT Tue12:00PM","0","0","0%","-","0%","0%"
"*06jgl*","Daiki Hashioka","LUT","D","591","W (Thu)","24","@WHU Sat 7:00AM","0","0","0%","-","0%","0%"
"*0637a*","Charlie McNeill","MUN","F","686","W (Thu)","20","ARS Sun 8:30AM NEW Wed12:00PM","0","0","0%","1089.6","0%","0%"
"*066e8*","Cameron Plain","BOU","G","768","W (Thu)","22","BRF Sat 7:00AM","0","0","0%","1072.92","0%","0%"
"*02onn*","Daniel Potts","LUT","D","771","W (Thu)","30","@WHU Sat 7:00AM","0","0","0%","1075.28","0%","0%"
"*03rll*","Darren Randolph","BOU","G","781","W (Thu)","36","BRF Sat 7:00AM","0","0","0%","1138.6","0%","0%"
"*062cm*","Slobodan Tedic","MCI","F","836","W (Thu)","24","@FUL Sat 4:30AM @TOT Tue12:00PM","0","0","0%","-","0%","-0.2%"
"*059j3*","Brandon Williams","MUN","D","876","W (Thu)","23","ARS Sun 8:30AM NEW Wed12:00PM","0","0","0%","1114.2","0%","0%"
"*0435u*","Eric Bailly","MUN","D","416","W (Thu)","30","ARS Sun 8:30AM NEW Wed12:00PM","0","0","0%","1120","0%","0%"
"*02opl*","Jack Cork","BUR","M","489","W (Thu)","34","@TOT Sat 7:00AM","0","0","0%","1164.26","0%","0%"
"*064oo*","Amario Cozier-Duberry","ARS","M","493","W (Thu)","18","@MUN Sun 8:30AM","0","0","0%","1179.6","0%","0%"
"*060yz*","Alvaro Fernandez","MUN","D","540","W (Thu)","21","ARS Sun 8:30AM NEW Wed12:00PM","0","0","0%","1109.6","0%","0%"
"*06c4f*","Denis Franchi","BUR","G","547","W (Thu)","21","@TOT Sat 7:00AM","0","0","0%","1063.47","0%","0%"
"*066j7*","Nathan Fraser","WOL","F","550","W (Thu)","19","CRY Sat 7:00AM","0","0","0%","-","0%","0%"
"*06378*","Isak Hansen-Aaroen","MUN","M","584","W (Thu)","19","ARS Sun 8:30AM NEW Wed12:00PM","0","0","0%","-","0%","0%"
"*061y9*","Alex Mighten","NOT","F","694","W (Thu)","22","CHE Sat 9:30AM","0","0","0%","1068.68","0%","0%"
"*06ewy*","Alex Murphy","NEW","D","709","W (Thu)","19","BHA Sat 7:00AM @MUN Wed12:00PM","0","0","0%","-","0%","0%"
"*052i8*","Admiral Muskwe","LUT","F","712","W (Thu)","25","@WHU Sat 7:00AM","0","0","0%","1089.47","0%","0%"
"*06hzf*","Mark O'Mahony","BHA","F","726","W (Thu)","19","@NEW Sat 7:00AM CHE Wed11:45AM","0","0","0%","-","0%","-0.3%"
"*062ow*","David Ozoh","CRY","M","752","W (Thu)","19","@WOL Sat 7:00AM","0","0","0%","-","0%","0%"
"*05nsf*","Malang Sarr","CHE","D","805","W (Thu)","25","@NOT Sat 9:30AM @BHA Wed11:45AM","0","0","0%","-","0%","0%"
"*03r8p*","Harry Arter","NOT","M","412","W (Thu)","34","CHE Sat 9:30AM","0","0","0%","-","0%","-0.1%"
"*06dpr*","Benicio Baker-Boaitey","BHA","F","417","W (Thu)","20","@NEW Sat 7:00AM CHE Wed11:45AM","0","0","0%","1147.43","0%","0%"
"*06fy6*","Fode Ballo-Toure","FUL","D","422","W (Thu)","27","MCI Sat 4:30AM","0","0","0%","-","0%","0%"
"*06c62*","Luke Berry","LUT","M","442","W (Thu)","31","@WHU Sat 7:00AM","0","0","0%","1156.64","0%","0%"
"*06hwc*","Leo Castledine","CHE","M","475","W (Thu)","18","@NOT Sat 9:30AM @BHA Wed11:45AM","0","0","0%","-","0%","0%"
"*06jgp*","Rodrigo Duarte Ribeiro","NOT","F","523","W (Thu)","19","CHE Sat 9:30AM","0","0","0%","-","0%","0%"
"*04mf8*","Nathan Ferguson","CRY","D","539","W (Thu)","23","@WOL Sat 7:00AM","0","0","0%","1136.6","0%","0%"
"*05uhl*","Kaide Gordon","LIV","F","566","W (Thu)","19","@AVL Mon 12:00PM","0","0","0%","-","0%","0%"
"*05o2r*","Antwoine Hackford","SHU","F","580","W (Thu)","20","@EVE Sat 7:00AM","0","0","0%","-","0%","0%"
"*052k6*","Taylor Harwood-Bellis","MCI","D","590","W (Thu)","22","@FUL Sat 4:30AM @TOT Tue12:00PM","0","0","1%","1152.76","0%","0%"
"*05s00*","Daniel Jebbison","SHU","F","625","W (Thu)","20","@EVE Sat 7:00AM","0","0","0%","-","0%","0%"
"*06do4*","Louie Koumas","LIV","F","648","W (Thu)","18","@AVL Mon 12:00PM","0","0","0%","1070.36","0%","0%"
"*05y6a*","Filip Marschall","AVL","G","668","W (Thu)","21","LIV Mon 12:00PM","0","0","0%","1009.6","0%","0%"
"*04mmx*","Michael Obafemi","BUR","F","729","W (Thu)","23","@TOT Sat 7:00AM","0","0","0%","1210.6","0%","0%"
"*05rgv*","Arthur Okonkwo","ARS","G","736","W (Thu)","22","@MUN Sun 8:30AM","0","0","0%","1124.81","0%","0%"
"*06hrw*","Ryan One","SHU","M","742","W (Thu)","17","@EVE Sat 7:00AM","0","0","0%","-","0%","0%"
"*06ex1*","Ben Parkinson","NEW","F","754","W (Thu)","19","BHA Sat 7:00AM @MUN Wed12:00PM","0","0","0%","1185.6","0%","0%"
"*061z5*","Calvin Ramsay","LIV","D","779","W (Thu)","20","@AVL Mon 12:00PM","0","0","0%","-","0%","0%"
"*062op*","Omar Richards","NOT","D","789","W (Thu)","26","CHE Sat 9:30AM","0","0","0%","1118.6","0%","0%"
"*06jfe*","Hakon Valdimarsson","BRF","G","856","W (Thu)","22","@BOU Sat 7:00AM","0","0","0%","-","0%","0%"
"*06exm*","Tom Wooster","MUN","G","881","W (Thu)","19","ARS Sun 8:30AM NEW Wed12:00PM","0","0","0%","1064.6","0%","0%"
"*05ymb*","Tayo Adaramola","CRY","D","388","W (Thu)","20","@WOL Sat 7:00AM","0","0","0%","-","0%","0%"
"*058vf*","Steven Alzate","BHA","M","402","W (Thu)","25","@NEW Sat 7:00AM CHE Wed11:45AM","0","0","0%","-","0%","0%"
"*06cma*","Jordan Amissah","SHU","G","405","W (Thu)","22","@EVE Sat 7:00AM","0","0","0%","1131.13","0%","0%"
"*05uhi*","Owen Beck","LIV","D","434","W (Thu)","21","@AVL Mon 12:00PM","0","0","0%","-","0%","0%"
"*066rl*","Rhys Bennett","MUN","D","439","W (Thu)","20","ARS Sun 8:30AM NEW Wed12:00PM","0","0","0%","1092.71","0%","0%"
"*066sc*","Nathan Butler-Oyedeji","ARS","M","466","W (Thu)","21","@MUN Sun 8:30AM","0","0","0%","-","0%","0%"
"*05tra*","Emiliano Marcondes Camargo Hansen","BOU","M","468","W (Thu)","29","BRF Sat 7:00AM","0","0","0%","1109.6","0%","0%"
"*05xsd*","Daniel Chesters","WHU","M","478","W (Thu)","22","LUT Sat 7:00AM","0","0","0%","1007","0%","0%"
"*062p6*","Billy Crellin","EVE","G","494","W (Thu)","23","SHU Sat 7:00AM","0","0","0%","-","0%","0%"
"*06f2e*","Mohamed Drager","NOT","D","521","W (Thu)","27","CHE Sat 9:30AM","0","0","0%","1068.6","0%","0%"
"*066rp*","Noam Emeran","MUN","F","533","W (Thu)","21","ARS Sun 8:30AM NEW Wed12:00PM","0","0","0%","1078.6","0%","0%"
"*06jgk*","Romain Faivre","BOU","M","536","W (Thu)","25","BRF Sat 7:00AM","0","0","0%","-","0%","0%"
"*051l5*","John Fleck","SHU","M","541","W (Thu)","32","@EVE Sat 7:00AM","0","0","0%","-","0%","0%"
"*056iu*","Jean-Philippe Gbamin","EVE","M","555","W (Thu)","28","SHU Sat 7:00AM","0","0","0%","-","0%","0%"
"*05tr0*","Charlie Goode","BRF","D","564","W (Thu)","28","@BOU Sat 7:00AM","0","0","0%","1148.46","0%","0%"
"*05oz4*","Karl Hein","ARS","G","597","W (Thu)","22","@MUN Sun 8:30AM","0","0","0%","1081.2","0%","0%"
"*06cm9*","Hwang Ui-Jo","NOT","F","616","W (Thu)","31","CHE Sat 9:30AM","0","0","0%","1117.13","0%","0%"
"*066rk*","Marc Jurado Gomez","MUN","D","628","W (Thu)","20","ARS Sun 8:30AM NEW Wed12:00PM","0","0","0%","1129.6","0%","0%"
"*06cmt*","Tom King","WOL","G","640","W (Thu)","29","CRY Sat 7:00AM","0","0","0%","1121.47","0%","0%"
"*03dyo*","Anthony Knockaert","FUL","M","644","W (Thu)","32","MCI Sat 4:30AM","0","0","0%","-","0%","0%"
"*02lu3*","Tim Krul","LUT","G","651","W (Thu)","36","@WHU Sat 7:00AM","0","0","0%","-","0%","0%"
"*066sd*","Myles Lewis-Skelly","ARS","M","657","W (Thu)","17","@MUN Sun 8:30AM","0","0","0%","-","0%","0%"
"*03m0y*","Matt Macey","LUT","G","666","W (Thu)","29","@WHU Sat 7:00AM","0","0","0%","1160.19","0%","0%"
"*06fwy*","Han-Noah Massengo","BUR","M","671","W (Thu)","22","@TOT Sat 7:00AM","0","0","0%","-","0%","0%"
"*06gxa*","Alex Matos","CHE","F","673","W (Thu)","19","@NOT Sat 9:30AM @BHA Wed11:45AM","0","0","0%","-","0%","0%"
"*061xx*","Loic Mbe Soh","NOT","D","677","W (Thu)","22","CHE Sat 9:30AM","0","0","0%","1098.67","0%","0%"
"*06ews*","Dermot Mee","MUN","G","688","W (Thu)","21","ARS Sun 8:30AM NEW Wed12:00PM","0","0","0%","1102.67","0%","0%"
"*05ts6*","Yerson Mosquera","WOL","D","702","W (Thu)","23","CRY Sat 7:00AM","0","0","0%","-","0%","0%"
"*05nuf*","Myles Peart-Harris","BRF","M","757","W (Thu)","21","@BOU Sat 7:00AM","0","0","0%","-","0%","0%"
"*06exk*","Ashley Phillips","TOT","D","764","W (Thu)","18","BUR Sat 7:00AM MCI Tue12:00PM","0","0","0%","1115.6","0%","0%"
"*068nb*","Sebastian Revan","AVL","D","786","W (Thu)","20","LIV Mon 12:00PM","0","0","0%","1025.6","0%","0%"
"*06gx9*","Ronnie Stutter","CHE","F","826","W (Thu)","19","@NOT Sat 9:30AM @BHA Wed11:45AM","0","0","0%","-","0%","0%"
"*05ygj*","Chiquinho","WOL","F","839","W (Thu)","24","CRY Sat 7:00AM","0","0","0%","1125.7","0%","0%"
"*0656s*","Radek Vitek","MUN","G","861","W (Thu)","20","ARS Sun 8:30AM NEW Wed12:00PM","0","0","0%","1118.13","0%","0%"
"*06l4c*","Ethan Wheatley","MUN","F","871","W (Thu)","18","ARS Sun 8:30AM NEW Wed12:00PM","0","0","0%","-","0%","0%"
"*05wqy*","Joe White","NEW","M","872","W (Thu)","21","BHA Sat 7:00AM @MUN Wed12:00PM","0","0","0%","-","0%","0%"
"*048xn*","Alfie Whiteman","TOT","G","873","W (Thu)","25","BUR Sat 7:00AM MCI Tue12:00PM","0","0","0%","1165.6","0%","0%"
"*066tb*","Kadan Young","AVL","M","885","W (Thu)","18","LIV Mon 12:00PM","0","0","0%","1042","0%","0%"
"*05amw*","Joseph Anang","WHU","G","408","W (Thu)","23","LUT Sat 7:00AM","0","0","0%","1096.47","0%","0%"
"*066sf*","Eddie Beach","CHE","G","433","W (Thu)","20","@NOT Sat 9:30AM @BHA Wed11:45AM","0","0","1%","1085.39","0%","0%"
"*06c65*","Allan Campbell","LUT","M","469","W (Thu)","25","@WHU Sat 7:00AM","0","0","0%","1099.6","0%","0%"
"*060y3*","Dara Costelloe","BUR","F","490","W (Thu)","21","@TOT Sat 7:00AM","0","0","0%","1145.6","0%","0%"
"*052k1*","Luke Cundle","WOL","M","496","W (Thu)","22","CRY Sat 7:00AM","0","0","0%","-","0%","0%"
"*06ewn*","Luc De Fougerolles","FUL","D","505","W (Thu)","18","MCI Sat 4:30AM","0","0","0%","-","0%","0%"
"*05ux0*","Owen Dodgson","BUR","D","514","W (Thu)","21","@TOT Sat 7:00AM","0","0","0%","1093.77","0%","0%"
"*032f5*","Paul Dummett","NEW","D","525","W (Thu)","32","BHA Sat 7:00AM @MUN Wed12:00PM","0","0","0%","1250.6","0%","0%"
"*06dmn*","George Earthy","WHU","M","527","W (Thu)","19","LUT Sat 7:00AM","0","0","0%","1041.2","0%","0%"
"*06kyw*","Claudio Echeverri","MCI","M","529","W (Thu)","18","@FUL Sat 4:30AM @TOT Tue12:00PM","0","0","0%","-","0%","-0.1%"
"*05uho*","CJ Egan-Riley","BUR","D","531","W (Thu)","21","@TOT Sat 7:00AM","0","0","0%","1115.27","0%","0%"
"*05n09*","Mark Gillespie","NEW","G","560","W (Thu)","32","BHA Sat 7:00AM @MUN Wed12:00PM","0","0","0%","-","0%","0%"
"*066rj*","Sean Grehan","CRY","D","573","W (Thu)","20","@WOL Sat 7:00AM","0","0","0%","1099.6","0%","0%"
"*06exj*","Luca Gunter","TOT","G","576","W (Thu)","19","BUR Sat 7:00AM MCI Tue12:00PM","0","0","0%","1119.2","0%","0%"
"*06do5*","Elyh Harrison","MUN","G","588","W (Thu)","18","ARS Sun 8:30AM NEW Wed12:00PM","0","0","0%","1085.85","0%","0%"
"*035mq*","Isaac Hayden","NEW","M","593","W (Thu)","29","BHA Sat 7:00AM @MUN Wed12:00PM","0","0","0%","-","0%","0%"
"*047l2*","Jeff Hendrick","NEW","M","598","W (Thu)","32","BHA Sat 7:00AM @MUN Wed12:00PM","0","0","0%","1246.6","0%","0%"
"*06c61*","Joseph Johnson","LUT","D","626","W (Thu)","18","@WHU Sat 7:00AM","0","0","0%","-","0%","0%"
"*06ils*","Yunus Konak","BRF","M","646","W (Thu)","18","@BOU Sat 7:00AM","0","0","0%","-","0%","0%"
"*06jgo*","Noha Lemina","WOL","F","656","W (Thu)","18","CRY Sat 7:00AM","0","0","0%","-","0%","0%"
"*054oz*","Andy Lonergan","EVE","G","660","W (Thu)","40","SHU Sat 7:00AM","0","0","0%","1128.6","0%","0%"
"*05ubh*","Remi Matthews","CRY","G","674","W (Thu)","30","@WOL Sat 7:00AM","0","0","0%","1176.6","0%","0%"
"*05rbn*","Thomas McGill","BHA","G","684","W (Thu)","24","@NEW Sat 7:00AM CHE Wed11:45AM","0","0","0%","1085.1","0%","0%"
"*06eww*","Jose Mateo Mejia Piedrahita","MUN","F","690","W (Thu)","21","ARS Sun 8:30AM NEW Wed12:00PM","0","0","0%","-","0%","+0.1%"
"*05vyh*","Andy Moran","BHA","M","700","W (Thu)","20","@NEW Sat 7:00AM CHE Wed11:45AM","0","0","0%","1111.2","0%","0%"
"*06exi*","Michael Ndiweni","NEW","F","716","W (Thu)","20","BHA Sat 7:00AM @MUN Wed12:00PM","0","0","0%","-","0%","0%"
"*06hze*","Treymaurice Nyoni","LIV","M","725","W (Thu)","16","@AVL Mon 12:00PM","0","0","0%","-","0%","0%"
"*05ylz*","Luke Plange","CRY","F","769","W (Thu)","21","@WOL Sat 7:00AM","0","0","0%","-","0%","0%"
"*06cm2*","Glen Rea","LUT","D","783","W (Thu)","29","@WHU Sat 7:00AM","0","0","0%","1097.6","0%","0%"
"*066nh*","Ishe Samuels-Smith","CHE","D","801","W (Thu)","17","@NOT Sat 9:30AM @BHA Wed11:45AM","0","0","0%","-","0%","0%"
"*06c64*","Louie Watson","LUT","M","866","W (Thu)","22","@WHU Sat 7:00AM","0","0","0%","1065.6","0%","0%"
"*06cmd*","Diego Moreira","CHE","F","890","W (Thu)","19","@NOT Sat 9:30AM @BHA Wed11:45AM","0","0","0%","1150.1","0%","0%"
"*067y2*","Daniel Adu-Addei","BOU","M","392","W (Thu)","18","BRF Sat 7:00AM","0","0","0%","-","0%","0%"
"*06cm8*","Brandon Aguilera","NOT","M","393","W (Thu)","20","CHE Sat 9:30AM","0","0","0%","1100.36","0%","0%"
"*067x6*","Max Alleyne","MCI","D","399","W (Thu)","18","@FUL Sat 4:30AM @TOT Tue12:00PM","0","0","0%","-","0%","0%"
"*06al6*","Mauro Bandeira","ARS","M","424","W (Thu)","20","@MUN Sun 8:30AM","0","0","0%","-","0%","0%"
"*06dpx*","Ethan Brierley","BRF","M","456","W (Thu)","20","@BOU Sat 7:00AM","0","0","0%","1048.6","0%","0%"
"*056ix*","Bruno Jord?o","WOL","M","476","W (Thu)","25","CRY Sat 7:00AM","0","0","0%","-","0%","0%"
"*062p1*","Luke Chambers","LIV","D","477","W (Thu)","19","@AVL Mon 12:00PM","0","0","0%","-","0%","0%"
"*06c4r*","Darko Churlinov","BUR","F","484","W (Thu)","23","@TOT Sat 7:00AM","0","0","0%","1189.6","0%","0%"
"*06kx1*","Justin Devenny","CRY","M","507","W (Thu)","20","@WOL Sat 7:00AM","0","0","0%","-","0%","+0.1%"
"*06bdb*","Matthew Dibley-Dias","FUL","M","511","W (Thu)","20","MCI Sat 4:30AM","0","0","0%","1148.6","0%","0%"
"*06fwo*","Enso Gonzalez","WOL","F","563","W (Thu)","19","CRY Sat 7:00AM","0","0","0%","-","0%","0%"
"*05m9s*","John-Kymani Gordon","CRY","F","565","W (Thu)","21","@WOL Sat 7:00AM","0","0","0%","-","0%","0%"
"*05rey*","Kaine Hayden","AVL","D","594","W (Thu)","21","LIV Mon 12:00PM","0","0","0%","-","0%","0%"
"*05am1*","Thomas Hill","LIV","F","602","W (Thu)","21","@AVL Mon 12:00PM","0","0","0%","-","0%","0%"
"*061xt*","Ethan Horvath","NOT","G","609","W (Thu)","28","CHE Sat 9:30AM","0","0","0%","1224.13","0%","0%"
"*06662*","Bradley Ibrahim","ARS","M","617","W (Thu)","19","@MUN Sun 8:30AM","0","0","0%","-","0%","0%"
"*06dpw*","Ji-Soo Kim","BRF","D","638","W (Thu)","19","@BOU Sat 7:00AM","0","0","0%","1241.6","0%","0%"
"*04mks*","Terence Kongolo","FUL","D","647","W (Thu)","30","MCI Sat 4:30AM","0","0","0%","1167.6","0%","0%"
"*061vi*","Jamal Lowe","BOU","F","661","W (Thu)","29","BRF Sat 7:00AM","0","0","0%","-","0%","0%"
"*06hcm*","Callum Marshall","WHU","F","670","W (Thu)","19","LUT Sat 7:00AM","0","0","0%","-","0%","0%"
"*06cm5*","John McAtee","LUT","F","679","W (Thu)","24","@WHU Sat 7:00AM","0","0","0%","1138.8","0%","0%"
"*062oz*","Fabian Mrozek","LIV","G","704","W (Thu)","20","@AVL Mon 12:00PM","0","0","0%","1103.82","0%","0%"
"*06377*","Mateusz Musialowski","LIV","F","711","W (Thu)","20","@AVL Mon 12:00PM","0","0","0%","-","0%","0%"
"*06c69*","Zack Nelson","LUT","M","719","W (Thu)","19","@WHU Sat 7:00AM","0","0","0%","-","0%","0%"
"*06ewo*","Idris Odutayo","FUL","D","731","W (Thu)","21","MCI Sat 4:30AM","0","0","0%","-","0%","0%"
"*05r93*","Tyler Onyango","EVE","M","743","W (Thu)","21","SHU Sat 7:00AM","0","0","0%","-","0%","0%"
"*066ro*","Maximillian Oyedele","MUN","M","751","W (Thu)","19","ARS Sun 8:30AM NEW Wed12:00PM","0","0","0%","1220.7","0%","0%"
"*061xz*","Jonathan Panzo","NOT","D","753","W (Thu)","23","CHE Sat 9:30AM","0","0","0%","1124.6","0%","0%"
"*06icy*","Sydie Peck","SHU","M","758","W (Thu)","19","@EVE Sat 7:00AM","0","0","0%","-","0%","0%"
"*04boi*","Dion Pereira","LUT","M","761","W (Thu)","25","@WHU Sat 7:00AM","0","0","0%","1115.2","0%","0%"
"*06ex3*","Josh Powell","NOT","M","772","W (Thu)","19","CHE Sat 9:30AM","0","0","0%","-","0%","-0.1%"
"*062oi*","Kaden Rodney","CRY","M","792","W (Thu)","19","@WOL Sat 7:00AM","0","0","0%","1091.6","0%","0%"
"*0643v*","Dominic Sadi","BOU","F","798","W (Thu)","20","BRF Sat 7:00AM","0","0","0%","-","0%","0%"
"*066se*","Charles Sagoe Junior","ARS","F","799","W (Thu)","19","@MUN Sun 8:30AM","0","0","0%","-","0%","0%"
"*06do2*","Callum Scanlon","LIV","D","808","W (Thu)","19","@AVL Mon 12:00PM","0","0","0%","1146.16","0%","0%"
"*068yw*","George Shelvey","NOT","G","817","W (Thu)","23","CHE Sat 9:30AM","0","0","0%","-","0%","0%"
"*06idr*","Mahamadou Susoho","MCI","M","827","W (Thu)","19","@FUL Sat 4:30AM @TOT Tue12:00PM","0","0","0%","-","0%","-0.1%"
"*06cki*","Lawrence Vigouroux","BUR","G","860","W (Thu)","30","@TOT Sat 7:00AM","0","0","0%","1162.7","0%","0%"
"*062i1*","Reuell Walters","ARS","D","864","W (Thu)","19","@MUN Sun 8:30AM","0","0","0%","-","0%","0%"
"*05ye4*","Jack Wells-Morrison","CRY","M","868","W (Thu)","20","@WOL Sat 7:00AM","0","0","0%","-","0%","0%"
"*05oji*","Rhys Williams","LIV","D","878","W (Thu)","23","@AVL Mon 12:00PM","0","0","0%","-","0%","0%"
"*05wwd*","Joshua Wilson-Esbrand","MCI","D","879","W (Thu)","21","@FUL Sat 4:30AM @TOT Tue12:00PM","0","0","0%","1120.7","0%","0%"
"*06igx*","Jacob Wright","MCI","M","882","W (Thu)","18","@FUL Sat 4:30AM @TOT Tue12:00PM","0","0","0%","-","0%","0%"
"*05opi*","Andi Zeqiri","BHA","F","888","W (Thu)","24","@NEW Sat 7:00AM CHE Wed11:45AM","0","0","0%","1129.6","0%","0%"
"*05r3x*","Oliwer Zych","AVL","G","889","W (Thu)","19","LIV Mon 12:00PM","0","0","0%","-","0%","0%"
"*066t1*","Yago Alonso","TOT","F","893","W (Thu)","21","BUR Sat 7:00AM MCI Tue12:00PM","0","0","0%","-","0%","0%"
"*06442*","Zach Abbott","NOT","D","386","W (Thu)","17","CHE Sat 9:30AM","0","0","0%","-","0%","0%"
"*06ewt*","Sonny Aljofree","MUN","D","398","W (Thu)","19","ARS Sun 8:30AM NEW Wed12:00PM","0","0","0%","-","0%","0%"
"*06fwk*","Emilio Ballard-Matthews","WOL","F","421","W (Thu)","16","CRY Sat 7:00AM","0","0","0%","-","0%","0%"
"*06icr*","Luca Barrington","BHA","F","428","W (Thu)","19","@NEW Sat 7:00AM CHE Wed11:45AM","0","0","0%","-","0%","0%"
"*06fwn*","Steven Benda","FUL","G","438","W (Thu)","25","MCI Sat 4:30AM","0","0","0%","-","0%","0%"
"*05yez*","Mika Biereth","ARS","F","445","W (Thu)","21","@MUN Sun 8:30AM","0","0","0%","-","0%","-0.1%"
"*062cs*","Bendeguz Bolla","WOL","D","449","W (Thu)","24","CRY Sat 7:00AM","0","0","0%","-","0%","0%"
"*06c6j*","Jili Buyabu","SHU","D","467","W (Thu)","20","@EVE Sat 7:00AM","0","0","0%","-","0%","0%"
"*06exg*","Nathan Carlyon","NEW","M","471","W (Thu)","21","BHA Sat 7:00AM @MUN Wed12:00PM","0","0","0%","1132.6","0%","0%"
"*06crn*","Toby Collyer","MUN","M","487","W (Thu)","20","ARS Sun 8:30AM NEW Wed12:00PM","0","0","0%","-","0%","0%"
"*06jb3*","Ted Curd","CHE","G","497","W (Thu)","18","@NOT Sat 9:30AM @BHA Wed11:45AM","0","0","0%","-","0%","0%"
"*066sz*","Alfie Dorrington","TOT","D","518","W (Thu)","19","BUR Sat 7:00AM MCI Tue12:00PM","0","0","0%","-","0%","0%"
"*05yc5*","Josh Feeney","AVL","M","538","W (Thu)","19","LIV Mon 12:00PM","0","0","0%","-","0%","0%"
"*06cm3*","Aidan Francis-Clarke","LUT","D","548","W (Thu)","18","@WHU Sat 7:00AM","0","0","0%","1148.6","0%","0%"
"*06l4i*","Tyrique George","CHE","F","557","W (Thu)","18","@NOT Sat 9:30AM @BHA Wed11:45AM","0","0","0%","-","0%","0%"
"*06igr*","Michael Golding","CHE","M","561","W (Thu)","17","@NOT Sat 9:30AM @BHA Wed11:45AM","0","0","0%","-","0%","0%"
"*062z6*","Harvey Griffiths","WOL","M","574","W (Thu)","20","CRY Sat 7:00AM","0","0","0%","-","0%","0%"
"*06ids*","Adam Harrison","NEW","G","587","W (Thu)","17","BHA Sat 7:00AM @MUN Wed12:00PM","0","0","0%","-","0%","0%"
"*06kji*","Ollie Harrison","CHE","M","589","W (Thu)","16","@NOT Sat 9:30AM @BHA Wed11:45AM","0","0","0%","-","0%","0%"
"*06kqy*","Ayden Heaven","ARS","D","596","W (Thu)","17","@MUN Sun 8:30AM","0","0","0%","-","0%","0%"
