"ID","Player","Team","Position","RkOv","Status","Age","Opponent","FPts","FP/G","%D","ADP","Ros","+/-"
"*05t6z*","Tim Iroegbunam","AVL","M","551","W (Thu)","20","LIV Mon 12:00PM","0","0","0%","1151.34","0%","0%"
"*06do3*","James McConnell","LIV","M","636","W (Thu)","19","@AVL Mon 12:00PM","0","0","0%","1097.6","0%","0%"
"*05vyg*","Odeluga Offiah","BHA","D","693","W (Thu)","21","@NEW Sat 7:00AM CHE Wed11:45AM","0","0","0%","-","0%","-0.3%"
"*06avl*","Michael Olakigbe","BRF","F","700","W (Thu)","20","@BOU Sat 7:00AM","0","0","0%","-","0%","0%"
"*06c66*","Fred Onyedinma","LUT","M","708","W (Thu)","27","@WHU Sat 7:00AM","0","0","0%","-","0%","+0.1%"
"*05u40*","Ellery Balcombe","BRF","G","303","W (Thu)","24","@BOU Sat 7:00AM","0","0","0%","1075.2","0%","0%"
"*06c6n*","Andre Brooks","SHU","M","345","W (Thu)","20","@EVE Sat 7:00AM","0","0","0%","-","0%","0%"
"*06ib6*","Tawanda Chirewa","WOL","M","375","W (Thu)","20","CRY Sat 7:00AM","0","0","0%","-","0%","0%"
"*02lpm*","Adam Davies","SHU","G","407","W (Thu)","31","@EVE Sat 7:00AM","0","0","0%","1090.47","0%","0%"
"*063e8*","Gon?alo Guedes","WOL","F","471","W (Thu)","27","CRY Sat 7:00AM","0","0","0%","1142.18","0%","0%"
"*05trk*","Saman Ghoddos","BRF","F","478","W (Thu)","30","@BOU Sat 7:00AM","0","0","0%","-","0%","0%"
"*02m1g*","Wayne Hennessey","NOT","G","525","W (Thu)","37","CHE Sat 9:30AM","0","0","0%","1171.8","0%","0%"
"*051l4*","Rhys Norrington-Davies","SHU","D","683","W (Thu)","25","@EVE Sat 7:00AM","0","0","0%","1127.6","0%","0%"
"*04gyd*","Brandon Austin","TOT","G","296","W (Thu)","25","BUR Sat 7:00AM MCI Tue12:00PM","0","0","0%","1218.47","0%","0%"
"*066sm*","Mason Burstow","CHE","F","355","W (Thu)","20","@NOT Sat 9:30AM @BHA Wed11:45AM","0","0","0%","1121.6","0%","0%"
"*06kwf*","Leon Chiwome","WOL","F","376","W (Thu)","18","CRY Sat 7:00AM","0","0","0%","-","0%","-0.1%"
"*04xjt*","Conor Coventry","WHU","M","391","W (Thu)","24","LUT Sat 7:00AM","0","0","0%","1047.95","0%","0%"
"*06klv*","Jayden Danns","LIV","F","405","W (Thu)","18","@AVL Mon 12:00PM","0","0","0%","-","0%","0%"
"*06fuh*","Hannes Delcroix","BUR","D","410","W (Thu)","25","@TOT Sat 7:00AM","0","0","0%","-","0%","0%"
"*06exh*","Amadou Diallo","NEW","F","414","W (Thu)","21","BHA Sat 7:00AM @MUN Wed12:00PM","0","0","0%","1148.6","0%","0%"
"*04shz*","Tyrese Francois","FUL","M","464","W (Thu)","23","MCI Sat 4:30AM","0","0","0%","1086.11","0%","0%"
"*02lyo*","Luke Freeman","LUT","M","467","W (Thu)","32","@WHU Sat 7:00AM","0","0","0%","1102.6","0%","0%"
"*05uhv*","Micah Hamilton","MCI","M","510","W (Thu)","20","@FUL Sat 4:30AM @TOT Tue12:00PM","0","0","0%","-","0%","0%"
"*06jgl*","Daiki Hashioka","LUT","D","520","W (Thu)","24","@WHU Sat 7:00AM","0","0","0%","-","0%","0%"
"*03pih*","Kevin Mbabu","FUL","D","631","W (Thu)","29","MCI Sat 4:30AM","0","0","0%","1071.6","0%","0%"
"*0637a*","Charlie McNeill","MUN","F","642","W (Thu)","20","ARS Sun 8:30AM NEW Wed12:00PM","0","0","0%","1089.6","0%","0%"
"*066e8*","Cameron Plain","BOU","G","738","W (Thu)","22","BRF Sat 7:00AM","0","0","0%","1072.92","0%","0%"
"*02onn*","Daniel Potts","LUT","D","742","W (Thu)","30","@WHU Sat 7:00AM","0","0","0%","1075.28","0%","0%"
"*062cm*","Slobodan Tedic","MCI","F","822","W (Thu)","24","@FUL Sat 4:30AM @TOT Tue12:00PM","0","0","0%","-","0%","-0.2%"
"*0411y*","Sergi Canos","BRF","F","364","W (Thu)","27","@BOU Sat 7:00AM","0","0","0%","-","0%","0%"
"*064oo*","Amario Cozier-Duberry","ARS","M","392","W (Thu)","18","@MUN Sun 8:30AM","0","0","0%","1179.6","0%","0%"
"*062hb*","Flynn Downes","WHU","M","427","W (Thu)","25","LUT Sat 7:00AM","0","0","1%","1144.22","0%","0%"
"*060yz*","Alvaro Fernandez","MUN","D","454","W (Thu)","21","ARS Sun 8:30AM NEW Wed12:00PM","0","0","0%","1109.6","0%","0%"
"*06c4f*","Denis Franchi","BUR","G","462","W (Thu)","21","@TOT Sat 7:00AM","0","0","0%","1063.47","0%","0%"
"*066j7*","Nathan Fraser","WOL","F","465","W (Thu)","19","CRY Sat 7:00AM","0","0","0%","-","0%","0%"
"*05uh9*","Bryan Gil","TOT","F","479","W (Thu)","23","BUR Sat 7:00AM MCI Tue12:00PM","0","0","0%","-","0%","0%"
"*06378*","Isak Hansen-Aaroen","MUN","M","512","W (Thu)","19","ARS Sun 8:30AM NEW Wed12:00PM","0","0","0%","-","0%","0%"
"*061y9*","Alex Mighten","NOT","F","650","W (Thu)","22","CHE Sat 9:30AM","0","0","0%","1068.68","0%","0%"
"*06ewy*","Alex Murphy","NEW","D","670","W (Thu)","19","BHA Sat 7:00AM @MUN Wed12:00PM","0","0","0%","-","0%","0%"
"*052i8*","Admiral Muskwe","LUT","F","673","W (Thu)","25","@WHU Sat 7:00AM","0","0","0%","1089.47","0%","0%"
"*06hzf*","Mark O'Mahony","BHA","F","689","W (Thu)","19","@NEW Sat 7:00AM CHE Wed11:45AM","0","0","0%","-","0%","-0.3%"
"*062ow*","David Ozoh","CRY","M","717","W (Thu)","19","@WOL Sat 7:00AM","0","0","0%","-","0%","0%"
"*05nsf*","Malang Sarr","CHE","D","781","W (Thu)","25","@NOT Sat 9:30AM @BHA Wed11:45AM","0","0","0%","-","0%","0%"
"*061vo*","Jay Stansfield","FUL","F","808","W (Thu)","21","MCI Sat 4:30AM","0","0","0%","1144.6","0%","0%"
"*062pa*","Joseph Whitworth","CRY","G","871","W (Thu)","20","@WOL Sat 7:00AM","0","0","0%","1145.2","0%","0%"
"*03r8p*","Harry Arter","NOT","M","293","W (Thu)","34","CHE Sat 9:30AM","0","0","0%","-","0%","-0.1%"
"*06dpr*","Benicio Baker-Boaitey","BHA","F","302","W (Thu)","20","@NEW Sat 7:00AM CHE Wed11:45AM","0","0","0%","1147.43","0%","0%"
"*06fy6*","Fode Ballo-Toure","FUL","D","306","W (Thu)","27","MCI Sat 4:30AM","0","0","0%","-","0%","0%"
"*05tr4*","Mads Bech Sorensen","BRF","D","317","W (Thu)","25","@BOU Sat 7:00AM","0","0","0%","1169.77","0%","0%"
"*06c62*","Luke Berry","LUT","M","327","W (Thu)","31","@WHU Sat 7:00AM","0","0","0%","1156.64","0%","0%"
"*06hwc*","Leo Castledine","CHE","M","369","W (Thu)","18","@NOT Sat 9:30AM @BHA Wed11:45AM","0","0","0%","-","0%","0%"
"*06jgp*","Rodrigo Duarte Ribeiro","NOT","F","431","W (Thu)","19","CHE Sat 9:30AM","0","0","0%","-","0%","0%"
"*04mf8*","Nathan Ferguson","CRY","D","453","W (Thu)","23","@WOL Sat 7:00AM","0","0","0%","1136.6","0%","0%"
"*063u9*","Remo Freuler","NOT","M","468","W (Thu)","32","CHE Sat 9:30AM","0","0","0%","1245.6","0%","0%"
"*067yx*","Gustavo Scarpa","NOT","M","469","W (Thu)","30","CHE Sat 9:30AM","0","0","0%","1135.7","0%","-0.1%"
"*05uhl*","Kaide Gordon","LIV","F","491","W (Thu)","19","@AVL Mon 12:00PM","0","0","0%","-","0%","0%"
"*05o2r*","Antwoine Hackford","SHU","F","507","W (Thu)","20","@EVE Sat 7:00AM","0","0","0%","-","0%","0%"
"*052k6*","Taylor Harwood-Bellis","MCI","D","519","W (Thu)","22","@FUL Sat 4:30AM @TOT Tue12:00PM","0","0","1%","1152.76","0%","0%"
"*06do4*","Louie Koumas","LIV","F","589","W (Thu)","18","@AVL Mon 12:00PM","0","0","0%","1070.36","0%","0%"
"*05y6a*","Filip Marschall","AVL","G","621","W (Thu)","21","LIV Mon 12:00PM","0","0","0%","1009.6","0%","0%"
"*05rgv*","Arthur Okonkwo","ARS","G","698","W (Thu)","22","@MUN Sun 8:30AM","0","0","0%","1124.81","0%","0%"
"*06hrw*","Ryan One","SHU","M","706","W (Thu)","17","@EVE Sat 7:00AM","0","0","0%","-","0%","0%"
"*06ex1*","Ben Parkinson","NEW","F","720","W (Thu)","19","BHA Sat 7:00AM @MUN Wed12:00PM","0","0","0%","1185.6","0%","0%"
"*061z5*","Calvin Ramsay","LIV","D","750","W (Thu)","20","@AVL Mon 12:00PM","0","0","0%","-","0%","0%"
"*062op*","Omar Richards","NOT","D","759","W (Thu)","26","CHE Sat 9:30AM","0","0","0%","1118.6","0%","0%"
"*05x9k*","Jeremy Sarmiento","BHA","F","780","W (Thu)","21","@NEW Sat 7:00AM CHE Wed11:45AM","0","0","0%","-","0%","0%"
"*06jfe*","Hakon Valdimarsson","BRF","G","850","W (Thu)","22","@BOU Sat 7:00AM","0","0","0%","-","0%","0%"
"*054p3*","Harvey White","TOT","M","867","W (Thu)","22","BUR Sat 7:00AM MCI Tue12:00PM","0","0","0%","1154.6","0%","0%"
"*06exm*","Tom Wooster","MUN","G","878","W (Thu)","19","ARS Sun 8:30AM NEW Wed12:00PM","0","0","0%","1064.6","0%","0%"
"*05ymb*","Tayo Adaramola","CRY","D","264","W (Thu)","20","@WOL Sat 7:00AM","0","0","0%","-","0%","0%"
"*06cma*","Jordan Amissah","SHU","G","283","W (Thu)","22","@EVE Sat 7:00AM","0","0","0%","1131.13","0%","0%"
"*05uhi*","Owen Beck","LIV","D","318","W (Thu)","21","@AVL Mon 12:00PM","0","0","0%","-","0%","0%"
"*066rl*","Rhys Bennett","MUN","D","323","W (Thu)","20","ARS Sun 8:30AM NEW Wed12:00PM","0","0","0%","1092.71","0%","0%"
"*066sc*","Nathan Butler-Oyedeji","ARS","M","356","W (Thu)","21","@MUN Sun 8:30AM","0","0","0%","-","0%","0%"
"*05tra*","Emiliano Marcondes Camargo Hansen","BOU","M","359","W (Thu)","29","BRF Sat 7:00AM","0","0","0%","1109.6","0%","0%"
"*05a6j*","Chem Campbell","WOL","F","361","W (Thu)","21","CRY Sat 7:00AM","0","0","0%","-","0%","0%"
"*05xsd*","Daniel Chesters","WHU","M","373","W (Thu)","22","LUT Sat 7:00AM","0","0","0%","1007","0%","0%"
"*062p6*","Billy Crellin","EVE","G","394","W (Thu)","23","SHU Sat 7:00AM","0","0","0%","-","0%","0%"
"*06f2e*","Mohamed Drager","NOT","D","429","W (Thu)","27","CHE Sat 9:30AM","0","0","0%","1068.6","0%","0%"
"*066rp*","Noam Emeran","MUN","F","443","W (Thu)","21","ARS Sun 8:30AM NEW Wed12:00PM","0","0","0%","1078.6","0%","0%"
"*06jgk*","Romain Faivre","BOU","M","449","W (Thu)","25","BRF Sat 7:00AM","0","0","0%","-","0%","0%"
"*05tr0*","Charlie Goode","BRF","D","489","W (Thu)","28","@BOU Sat 7:00AM","0","0","0%","1148.46","0%","0%"
"*05oz4*","Karl Hein","ARS","G","524","W (Thu)","22","@MUN Sun 8:30AM","0","0","0%","1081.2","0%","0%"
"*06cm9*","Hwang Ui-Jo","NOT","F","548","W (Thu)","31","CHE Sat 9:30AM","0","0","0%","1117.13","0%","0%"
"*066rk*","Marc Jurado Gomez","MUN","D","564","W (Thu)","20","ARS Sun 8:30AM NEW Wed12:00PM","0","0","0%","1129.6","0%","0%"
"*06cmt*","Tom King","WOL","G","580","W (Thu)","29","CRY Sat 7:00AM","0","0","0%","1121.47","0%","0%"
"*03dyo*","Anthony Knockaert","FUL","M","585","W (Thu)","32","MCI Sat 4:30AM","0","0","0%","-","0%","0%"
"*02lu3*","Tim Krul","LUT","G","591","W (Thu)","36","@WHU Sat 7:00AM","0","0","0%","-","0%","0%"
"*066sd*","Myles Lewis-Skelly","ARS","M","604","W (Thu)","17","@MUN Sun 8:30AM","0","0","0%","-","0%","0%"
"*03m0y*","Matt Macey","LUT","G","614","W (Thu)","29","@WHU Sat 7:00AM","0","0","0%","1160.19","0%","0%"
"*06fwy*","Han-Noah Massengo","BUR","M","625","W (Thu)","22","@TOT Sat 7:00AM","0","0","0%","-","0%","0%"
"*06gxa*","Alex Matos","CHE","F","627","W (Thu)","19","@NOT Sat 9:30AM @BHA Wed11:45AM","0","0","0%","-","0%","0%"
"*061xx*","Loic Mbe Soh","NOT","D","632","W (Thu)","22","CHE Sat 9:30AM","0","0","0%","1098.67","0%","0%"
"*06ews*","Dermot Mee","MUN","G","644","W (Thu)","21","ARS Sun 8:30AM NEW Wed12:00PM","0","0","0%","1102.67","0%","0%"
"*05ts6*","Yerson Mosquera","WOL","D","660","W (Thu)","23","CRY Sat 7:00AM","0","0","0%","-","0%","0%"
"*04mlb*","Lewis O'Brien","NOT","M","688","W (Thu)","25","CHE Sat 9:30AM","0","0","0%","-","0%","0%"
"*05nuf*","Myles Peart-Harris","BRF","M","724","W (Thu)","21","@BOU Sat 7:00AM","0","0","0%","-","0%","0%"
"*06451*","Cameron Peupion","BHA","M","732","W (Thu)","21","@NEW Sat 7:00AM CHE Wed11:45AM","0","0","0%","1062.2","0%","0%"
"*06exk*","Ashley Phillips","TOT","D","733","W (Thu)","18","BUR Sat 7:00AM MCI Tue12:00PM","0","0","0%","1115.6","0%","0%"
"*068nb*","Sebastian Revan","AVL","D","755","W (Thu)","20","LIV Mon 12:00PM","0","0","0%","1025.6","0%","0%"
"*06gx9*","Ronnie Stutter","CHE","F","813","W (Thu)","19","@NOT Sat 9:30AM @BHA Wed11:45AM","0","0","0%","-","0%","0%"
"*05ygj*","Chiquinho","WOL","F","827","W (Thu)","24","CRY Sat 7:00AM","0","0","0%","1125.7","0%","0%"
"*0656s*","Radek Vitek","MUN","G","857","W (Thu)","20","ARS Sun 8:30AM NEW Wed12:00PM","0","0","0%","1118.13","0%","0%"
"*06l4c*","Ethan Wheatley","MUN","F","866","W (Thu)","18","ARS Sun 8:30AM NEW Wed12:00PM","0","0","0%","-","0%","0%"
"*05wqy*","Joe White","NEW","M","868","W (Thu)","21","BHA Sat 7:00AM @MUN Wed12:00PM","0","0","0%","-","0%","0%"
"*048xn*","Alfie Whiteman","TOT","G","869","W (Thu)","25","BUR Sat 7:00AM MCI Tue12:00PM","0","0","0%","1165.6","0%","0%"
"*066tb*","Kadan Young","AVL","M","885","W (Thu)","18","LIV Mon 12:00PM","0","0","0%","1042","0%","0%"
"*05amw*","Joseph Anang","WHU","G","286","W (Thu)","23","LUT Sat 7:00AM","0","0","0%","1096.47","0%","0%"
"*066sf*","Eddie Beach","CHE","G","316","W (Thu)","20","@NOT Sat 9:30AM @BHA Wed11:45AM","0","0","1%","1085.39","0%","0%"
"*06c65*","Allan Campbell","LUT","M","360","W (Thu)","25","@WHU Sat 7:00AM","0","0","0%","1099.6","0%","0%"
"*066ni*","Thomas Cannon","EVE","F","363","W (Thu)","21","SHU Sat 7:00AM","0","0","0%","-","0%","0%"
"*060y3*","Dara Costelloe","BUR","F","388","W (Thu)","21","@TOT Sat 7:00AM","0","0","0%","1145.6","0%","0%"
"*052k1*","Luke Cundle","WOL","M","397","W (Thu)","22","CRY Sat 7:00AM","0","0","0%","-","0%","0%"
"*06ewn*","Luc De Fougerolles","FUL","D","409","W (Thu)","18","MCI Sat 4:30AM","0","0","0%","-","0%","0%"
"*05ux0*","Owen Dodgson","BUR","D","420","W (Thu)","21","@TOT Sat 7:00AM","0","0","0%","1093.77","0%","0%"
"*06dmn*","George Earthy","WHU","M","435","W (Thu)","19","LUT Sat 7:00AM","0","0","0%","1041.2","0%","0%"
"*06kyw*","Claudio Echeverri","MCI","M","438","W (Thu)","18","@FUL Sat 4:30AM @TOT Tue12:00PM","0","0","0%","-","0%","-0.1%"
"*05uho*","CJ Egan-Riley","BUR","D","440","W (Thu)","21","@TOT Sat 7:00AM","0","0","0%","1115.27","0%","0%"
"*05n09*","Mark Gillespie","NEW","G","482","W (Thu)","32","BHA Sat 7:00AM @MUN Wed12:00PM","0","0","0%","-","0%","0%"
"*066rj*","Sean Grehan","CRY","D","497","W (Thu)","20","@WOL Sat 7:00AM","0","0","0%","1099.6","0%","0%"
"*06exj*","Luca Gunter","TOT","G","502","W (Thu)","19","BUR Sat 7:00AM MCI Tue12:00PM","0","0","0%","1119.2","0%","0%"
"*06do5*","Elyh Harrison","MUN","G","517","W (Thu)","18","ARS Sun 8:30AM NEW Wed12:00PM","0","0","0%","1085.85","0%","0%"
"*06c61*","Joseph Johnson","LUT","D","561","W (Thu)","18","@WHU Sat 7:00AM","0","0","0%","-","0%","0%"
"*06ils*","Yunus Konak","BRF","M","587","W (Thu)","18","@BOU Sat 7:00AM","0","0","0%","-","0%","0%"
"*06jgo*","Noha Lemina","WOL","F","599","W (Thu)","18","CRY Sat 7:00AM","0","0","0%","-","0%","0%"
"*054oz*","Andy Lonergan","EVE","G","608","W (Thu)","40","SHU Sat 7:00AM","0","0","0%","1128.6","0%","0%"
"*05ubh*","Remi Matthews","CRY","G","628","W (Thu)","30","@WOL Sat 7:00AM","0","0","0%","1176.6","0%","0%"
"*05rbn*","Thomas McGill","BHA","G","639","W (Thu)","24","@NEW Sat 7:00AM CHE Wed11:45AM","0","0","0%","1085.1","0%","0%"
"*06eww*","Jose Mateo Mejia Piedrahita","MUN","F","645","W (Thu)","21","ARS Sun 8:30AM NEW Wed12:00PM","0","0","0%","-","0%","+0.1%"
"*05vyh*","Andy Moran","BHA","M","657","W (Thu)","20","@NEW Sat 7:00AM CHE Wed11:45AM","0","0","0%","1111.2","0%","0%"
"*06exi*","Michael Ndiweni","NEW","F","677","W (Thu)","20","BHA Sat 7:00AM @MUN Wed12:00PM","0","0","0%","-","0%","0%"
"*06hze*","Treymaurice Nyoni","LIV","M","687","W (Thu)","16","@AVL Mon 12:00PM","0","0","0%","-","0%","0%"
"*05ylz*","Luke Plange","CRY","F","739","W (Thu)","21","@WOL Sat 7:00AM","0","0","0%","-","0%","0%"
"*06cm2*","Glen Rea","LUT","D","754","W (Thu)","29","@WHU Sat 7:00AM","0","0","0%","1097.6","0%","0%"
"*066nh*","Ishe Samuels-Smith","CHE","D","773","W (Thu)","17","@NOT Sat 9:30AM @BHA Wed11:45AM","0","0","0%","-","0%","0%"
"*06c64*","Louie Watson","LUT","M","862","W (Thu)","22","@WHU Sat 7:00AM","0","0","0%","1065.6","0%","0%"
"*06cmd*","Diego Moreira","CHE","F","890","W (Thu)","19","@NOT Sat 9:30AM @BHA Wed11:45AM","0","0","0%","1150.1","0%","0%"
"*067y2*","Daniel Adu-Addei","BOU","M","268","W (Thu)","18","BRF Sat 7:00AM","0","0","0%","-","0%","0%"
"*06cm8*","Brandon Aguilera","NOT","M","270","W (Thu)","20","CHE Sat 9:30AM","0","0","0%","1100.36","0%","0%"
"*067x6*","Max Alleyne","MCI","D","278","W (Thu)","18","@FUL Sat 4:30AM @TOT Tue12:00PM","0","0","0%","-","0%","0%"
"*06al6*","Mauro Bandeira","ARS","M","308","W (Thu)","20","@MUN Sun 8:30AM","0","0","0%","-","0%","0%"
"*062dp*","Giulian Biancone","NOT","D","330","W (Thu)","24","CHE Sat 9:30AM","0","0","0%","1152.6","0%","0%"
"*06dpx*","Ethan Brierley","BRF","M","342","W (Thu)","20","@BOU Sat 7:00AM","0","0","0%","1048.6","0%","0%"
"*056ix*","Bruno Jord?o","WOL","M","370","W (Thu)","25","CRY Sat 7:00AM","0","0","0%","-","0%","0%"
"*062p1*","Luke Chambers","LIV","D","372","W (Thu)","19","@AVL Mon 12:00PM","0","0","0%","-","0%","0%"
"*06c4r*","Darko Churlinov","BUR","F","380","W (Thu)","23","@TOT Sat 7:00AM","0","0","0%","1189.6","0%","0%"
"*06kx1*","Justin Devenny","CRY","M","412","W (Thu)","20","@WOL Sat 7:00AM","0","0","0%","-","0%","+0.1%"
"*06bdb*","Matthew Dibley-Dias","FUL","M","416","W (Thu)","20","MCI Sat 4:30AM","0","0","0%","1148.6","0%","0%"
"*06fwo*","Enso Gonzalez","WOL","F","488","W (Thu)","19","CRY Sat 7:00AM","0","0","0%","-","0%","0%"
"*05m9s*","John-Kymani Gordon","CRY","F","490","W (Thu)","21","@WOL Sat 7:00AM","0","0","0%","-","0%","0%"
"*05rey*","Kaine Hayden","AVL","D","521","W (Thu)","21","LIV Mon 12:00PM","0","0","0%","-","0%","0%"
"*05am1*","Thomas Hill","LIV","F","531","W (Thu)","21","@AVL Mon 12:00PM","0","0","0%","-","0%","0%"
"*061xt*","Ethan Horvath","NOT","G","540","W (Thu)","28","CHE Sat 9:30AM","0","0","0%","1224.13","0%","0%"
"*06662*","Bradley Ibrahim","ARS","M","549","W (Thu)","19","@MUN Sun 8:30AM","0","0","0%","-","0%","0%"
"*06dpw*","Ji-Soo Kim","BRF","D","578","W (Thu)","19","@BOU Sat 7:00AM","0","0","0%","1241.6","0%","0%"
"*061vi*","Jamal Lowe","BOU","F","609","W (Thu)","29","BRF Sat 7:00AM","0","0","0%","-","0%","0%"
"*06hcm*","Callum Marshall","WHU","F","623","W (Thu)","19","LUT Sat 7:00AM","0","0","0%","-","0%","0%"
"*06cm5*","John McAtee","LUT","F","635","W (Thu)","24","@WHU Sat 7:00AM","0","0","0%","1138.8","0%","0%"
"*062oz*","Fabian Mrozek","LIV","G","662","W (Thu)","20","@AVL Mon 12:00PM","0","0","0%","1103.82","0%","0%"
"*06377*","Mateusz Musialowski","LIV","F","672","W (Thu)","20","@AVL Mon 12:00PM","0","0","0%","-","0%","0%"
"*06c69*","Zack Nelson","LUT","M","679","W (Thu)","19","@WHU Sat 7:00AM","0","0","0%","-","0%","0%"
"*06ewo*","Idris Odutayo","FUL","D","692","W (Thu)","21","MCI Sat 4:30AM","0","0","0%","-","0%","0%"
"*05r93*","Tyler Onyango","EVE","M","707","W (Thu)","21","SHU Sat 7:00AM","0","0","0%","-","0%","0%"
"*066ro*","Maximillian Oyedele","MUN","M","716","W (Thu)","19","ARS Sun 8:30AM NEW Wed12:00PM","0","0","0%","1220.7","0%","0%"
"*061xz*","Jonathan Panzo","NOT","D","719","W (Thu)","23","CHE Sat 9:30AM","0","0","0%","1124.6","0%","0%"
"*06icy*","Sydie Peck","SHU","M","725","W (Thu)","19","@EVE Sat 7:00AM","0","0","0%","-","0%","0%"
"*04boi*","Dion Pereira","LUT","M","728","W (Thu)","25","@WHU Sat 7:00AM","0","0","0%","1115.2","0%","0%"
"*06ex3*","Josh Powell","NOT","M","743","W (Thu)","19","CHE Sat 9:30AM","0","0","0%","-","0%","-0.1%"
"*062oi*","Kaden Rodney","CRY","M","761","W (Thu)","19","@WOL Sat 7:00AM","0","0","0%","1091.6","0%","0%"
"*0643v*","Dominic Sadi","BOU","F","768","W (Thu)","20","BRF Sat 7:00AM","0","0","0%","-","0%","0%"
"*066se*","Charles Sagoe Junior","ARS","F","769","W (Thu)","19","@MUN Sun 8:30AM","0","0","0%","-","0%","0%"
"*06do2*","Callum Scanlon","LIV","D","785","W (Thu)","19","@AVL Mon 12:00PM","0","0","0%","1146.16","0%","0%"
"*068yw*","George Shelvey","NOT","G","798","W (Thu)","23","CHE Sat 9:30AM","0","0","0%","-","0%","0%"
"*06idr*","Mahamadou Susoho","MCI","M","814","W (Thu)","19","@FUL Sat 4:30AM @TOT Tue12:00PM","0","0","0%","-","0%","-0.1%"
"*06cki*","Lawrence Vigouroux","BUR","G","856","W (Thu)","30","@TOT Sat 7:00AM","0","0","0%","1162.7","0%","0%"
"*062i1*","Reuell Walters","ARS","D","860","W (Thu)","19","@MUN Sun 8:30AM","0","0","0%","-","0%","0%"
"*05ye4*","Jack Wells-Morrison","CRY","M","864","W (Thu)","20","@WOL Sat 7:00AM","0","0","0%","-","0%","0%"
"*05wwd*","Joshua Wilson-Esbrand","MCI","D","875","W (Thu)","21","@FUL Sat 4:30AM @TOT Tue12:00PM","0","0","0%","1120.7","0%","0%"
"*06igx*","Jacob Wright","MCI","M","880","W (Thu)","18","@FUL Sat 4:30AM @TOT Tue12:00PM","0","0","0%","-","0%","0%"
"*05r3x*","Oliwer Zych","AVL","G","889","W (Thu)","19","LIV Mon 12:00PM","0","0","0%","-","0%","0%"
"*066t1*","Yago Alonso","TOT","F","894","W (Thu)","21","BUR Sat 7:00AM MCI Tue12:00PM","0","0","0%","-","0%","0%"
"*06442*","Zach Abbott","NOT","D","261","W (Thu)","17","CHE Sat 9:30AM","0","0","0%","-","0%","0%"
"*06ewt*","Sonny Aljofree","MUN","D","277","W (Thu)","19","ARS Sun 8:30AM NEW Wed12:00PM","0","0","0%","-","0%","0%"
"*06fwk*","Emilio Ballard-Matthews","WOL","F","305","W (Thu)","16","CRY Sat 7:00AM","0","0","0%","-","0%","0%"
"*06icr*","Luca Barrington","BHA","F","312","W (Thu)","19","@NEW Sat 7:00AM CHE Wed11:45AM","0","0","0%","-","0%","0%"
"*06fwn*","Steven Benda","FUL","G","322","W (Thu)","25","MCI Sat 4:30AM","0","0","0%","-","0%","0%"
"*05yez*","Mika Biereth","ARS","F","331","W (Thu)","21","@MUN Sun 8:30AM","0","0","0%","-","0%","-0.1%"
"*062cs*","Bendeguz Bolla","WOL","D","335","W (Thu)","24","CRY Sat 7:00AM","0","0","0%","-","0%","0%"
"*06c6j*","Jili Buyabu","SHU","D","357","W (Thu)","20","@EVE Sat 7:00AM","0","0","0%","-","0%","0%"
"*06exg*","Nathan Carlyon","NEW","M","365","W (Thu)","21","BHA Sat 7:00AM @MUN Wed12:00PM","0","0","0%","1132.6","0%","0%"
"*06crn*","Toby Collyer","MUN","M","384","W (Thu)","20","ARS Sun 8:30AM NEW Wed12:00PM","0","0","0%","-","0%","0%"
"*05uwc*","Matthew Craig","TOT","M","393","W (Thu)","21","BUR Sat 7:00AM MCI Tue12:00PM","0","0","0%","-","0%","-0.1%"
"*06jb3*","Ted Curd","CHE","G","398","W (Thu)","18","@NOT Sat 9:30AM @BHA Wed11:45AM","0","0","0%","-","0%","0%"
"*066sz*","Alfie Dorrington","TOT","D","424","W (Thu)","19","BUR Sat 7:00AM MCI Tue12:00PM","0","0","0%","-","0%","0%"
"*05yc5*","Josh Feeney","AVL","M","451","W (Thu)","19","LIV Mon 12:00PM","0","0","0%","-","0%","0%"
"*06cm3*","Aidan Francis-Clarke","LUT","D","463","W (Thu)","18","@WHU Sat 7:00AM","0","0","0%","1148.6","0%","0%"
"*06l4i*","Tyrique George","CHE","F","477","W (Thu)","18","@NOT Sat 9:30AM @BHA Wed11:45AM","0","0","0%","-","0%","0%"
"*06igr*","Michael Golding","CHE","M","483","W (Thu)","17","@NOT Sat 9:30AM @BHA Wed11:45AM","0","0","0%","-","0%","0%"
"*062z6*","Harvey Griffiths","WOL","M","498","W (Thu)","20","CRY Sat 7:00AM","0","0","0%","-","0%","0%"
"*06ids*","Adam Harrison","NEW","G","516","W (Thu)","17","BHA Sat 7:00AM @MUN Wed12:00PM","0","0","0%","-","0%","0%"
"*06kji*","Ollie Harrison","CHE","M","518","W (Thu)","16","@NOT Sat 9:30AM @BHA Wed11:45AM","0","0","0%","-","0%","0%"
"*06kqy*","Ayden Heaven","ARS","D","523","W (Thu)","17","@MUN Sun 8:30AM","0","0","0%","-","0%","0%"
"*06450*","Jack Hinchy","BHA","M","533","W (Thu)","21","@NEW Sat 7:00AM CHE Wed11:45AM","0","0","0%","-","0%","0%"
"*06ive*","Thomas Holmes","LUT","D","539","W (Thu)","24","@WHU Sat 7:00AM","0","0","0%","-","0%","0%"
